customer_id,customer_name,segment,profit,sales,order_id,discount,quantity,profit_margin_%
PF-19165,Philip Fox,Consumer,196.87389999999996,2770.0,6,0.05,34,7.11
PF-19225,Phillip Flathmann,Consumer,591.3118000000001,2206.1279999999997,5,0.06000000000000001,32,26.8
PG-18820,Patrick Gardner,Consumer,137.46130000000002,3086.907,13,0.16923076923076924,83,4.45
PG-18895,Paul Gonzalez,Consumer,334.5163,1987.164,9,0.09411764705882353,61,16.83
PH-18790,Patricia Hirasaki,Home Office,47.8878,729.648,1,0.2,6,6.56
PJ-18835,Patrick Jones,Corporate,442.1355,1220.09,8,0.07692307692307693,46,36.24
PJ-19015,Pauline Johnson,Consumer,682.9979000000001,1824.2340000000002,7,0.08,25,37.44
PK-18910,Paul Knutson,Home Office,-798.705,1441.152,2,0.3666666666666667,14,-55.42
PK-19075,Pete Kriz,Consumer,2038.2676000000001,8646.934,12,0.07600000000000001,107,23.57
PL-18925,Paul Lucas,Home Office,-0.7527000000000026,239.481,5,0.25,29,-0.31
PM-18940,Paul MacIntyre,Consumer,157.8768,1405.402,3,0.15,16,11.23
PM-19135,Peter McVee,Home Office,526.7537,4115.662,4,0.1285714285714286,36,12.8
PN-18775,Parhena Norris,Home Office,192.0396,1467.152,8,0.12307692307692308,47,13.09
PO-18850,Patrick O'Brill,Consumer,38.47569999999996,7473.8282,11,0.21,91,0.51
PO-18865,Patrick O'Donnell,Consumer,437.8533,2493.214,7,0.04615384615384616,54,17.56
PO-19180,Philisse Overcash,Home Office,1155.4331,4893.043,9,0.10555555555555557,65,23.61
PO-19195,Phillina Ober,Home Office,-49.70089999999999,1056.858,5,0.19,32,-4.7
PP-18955,Paul Prost,Home Office,1495.0854,7252.608,10,0.1088235294117647,138,20.61
PR-18880,Patrick Ryan,Consumer,247.6226,1840.178,5,0.11666666666666668,43,13.46
PS-18760,Pamela Stobb,Consumer,-134.441,2181.479,6,0.22380952380952382,75,-6.16
PS-18970,Paul Stevenson,Home Office,198.5099,1278.639,8,0.05384615384615384,52,15.53
PS-19045,Penelope Sewall,Home Office,1742.7296999999999,6843.634,7,0.0846153846153846,47,25.46
PT-19090,Pete Takahito,Consumer,-20.0508,160.572,4,0.37142857142857144,19,-12.49
PV-18985,Paul Van Hugh,Home Office,434.52840000000003,2876.046,5,0.08461538461538462,52,15.11
PW-19030,Pauline Webber,Corporate,803.8169,3454.916,10,0.038461538461538464,48,23.27
PW-19240,Pierre Wener,Consumer,1290.354,3922.4150000000004,7,0.1708333333333333,39,32.9
QJ-19255,Quincy Jones,Corporate,1203.6768,6108.338,9,0.12307692307692308,61,19.71
RA-19285,Ralph Arnett,Consumer,546.0882,2617.906,9,0.1647058823529412,58,20.86
RA-19885,Ruben Ausman,Corporate,1292.8656,3832.314,7,0.04000000000000001,53,33.74
RA-19915,Russell Applegate,Consumer,304.8673,4793.543,9,0.27954545454545454,75,6.36
RA-19945,Ryan Akin,Consumer,-445.695,1686.9225,5,0.31666666666666665,27,-26.42
RB-19330,Randy Bradley,Consumer,-164.40619999999998,1008.1959999999999,2,0.3166666666666667,16,-16.31
RB-19360,Raymond Buch,Consumer,6976.0959,15117.339,6,0.09444444444444444,71,46.15
RB-19435,Richard Bierner,Consumer,477.23990000000003,2663.0860000000002,8,0.1625,66,17.92
RB-19465,Rick Bensley,Home Office,640.5466,4715.466,12,0.13478260869565217,85,13.58
RB-19570,Rob Beeghly,Consumer,76.8879,528.546,5,0.16666666666666666,35,14.55
RB-19645,Robert Barroso,Corporate,72.679,221.084,5,0.14285714285714285,29,32.87
RB-19705,Roger Barcio,Home Office,243.07549999999998,2067.45,4,0.1571428571428571,22,11.76
RB-19795,Ross Baird,Home Office,-461.73319999999995,5633.316000000001,8,0.25,92,-8.2
RC-19825,Roy Collins,Consumer,63.991400000000006,966.409,6,0.11000000000000001,29,6.62
RC-19960,Ryan Crowe,Consumer,10.563300000000002,885.752,6,0.17272727272727273,44,1.19
RD-19480,Rick Duston,Consumer,480.594,4272.93,8,0.10666666666666667,60,11.25
RD-19585,Rob Dowd,Consumer,734.5158,2912.8940000000002,10,0.03157894736842106,73,25.22
RD-19660,Robert Dilbeck,Home Office,835.772,2786.632,5,0.08,23,29.99
RD-19720,Roger Demir,Consumer,207.3304,1419.737,10,0.1575,78,14.6
RD-19810,Ross DeVincentis,Home Office,318.4625,1137.616,8,0.1875,63,27.99
RD-19900,Ruben Dartt,Consumer,455.5292,3133.924,9,0.05714285714285715,85,14.54
RD-19930,Russell D'Ascenzo,Consumer,35.05740000000001,970.9420000000001,4,0.31,33,3.61
RE-19405,Ricardo Emerson,Consumer,6.045,48.36,1,0.2,5,12.5
RE-19450,Richard Eichhorn,Consumer,209.2294,876.696,5,0.13333333333333333,47,23.87
RF-19345,Randy Ferguson,Corporate,633.7072000000001,3309.15,8,0.1375,67,19.15
RF-19735,Roland Fjeld,Consumer,711.6168,2341.2960000000003,7,0.014285714285714287,53,30.39
RF-19840,Roy Französisch,Consumer,280.0261,945.222,8,0.0818181818181818,45,29.63
RH-19495,Rick Hansen,Consumer,563.7877,3621.3759999999997,5,0.1,38,15.57
RH-19510,Rick Huthwaite,Home Office,1289.4535,6979.18,6,0.03333333333333333,43,18.48
RH-19555,Ritsa Hightower,Consumer,0.30570000000000164,740.382,2,0.5333333333333333,11,0.04
RH-19600,Rob Haberlin,Consumer,172.6261,2085.7400000000002,3,0.10909090909090909,43,8.28
RK-19300,Ralph Kennedy,Consumer,269.688,1460.192,3,0.07500000000000001,29,18.47
RL-19615,Rob Lucas,Consumer,488.14840000000004,6234.91,8,0.21875,101,7.83
RM-19375,Raymond Messe,Consumer,392.1499,1453.474,6,0.044444444444444446,29,26.98
RM-19675,Robert Marley,Home Office,1902.5438000000001,5979.0960000000005,5,0.045454545454545456,39,31.82
RM-19750,Roland Murray,Consumer,28.6879,98.35,1,0.0,4,29.17
RO-19780,Rose O'Brian,Consumer,-1262.5716000000002,3815.478,7,0.2916666666666667,48,-33.09
RP-19270,Rachel Payne,Corporate,59.538399999999996,954.6452,4,0.19333333333333336,47,6.24
RP-19390,Resi Pölking,Consumer,465.25030000000015,5153.084,12,0.14800000000000002,88,9.03
RP-19855,Roy Phan,Corporate,594.5868,2170.716,8,0.13333333333333333,61,27.39
RR-19315,Ralph Ritter,Consumer,-73.835,615.932,2,0.27499999999999997,7,-11.99
RR-19525,Rick Reed,Corporate,721.6826,3302.2619999999997,6,0.06000000000000001,36,21.85
RS-19420,Ricardo Sperren,Corporate,633.4513999999999,3221.29,5,0.0,29,19.66
RS-19765,Roland Schwarz,Corporate,1206.3851,4159.7699999999995,8,0.1142857142857143,54,29.0
RS-19870,Roy Skaria,Home Office,9.5838,22.328,2,0.06666666666666667,10,42.92
RW-19540,Rick Wilson,Corporate,1586.6273,7397.401,7,0.13478260869565217,89,21.45
RW-19630,Rob Williams,Corporate,698.8325,3279.746,9,0.1375,53,21.31
RW-19690,Robert Waldorf,Consumer,707.5503,3495.646,5,0.07333333333333333,61,20.24
SA-20830,Sue Ann Reed,Consumer,610.1496000000001,4767.3415,10,0.19285714285714284,75,12.8
SB-20170,Sarah Bern,Consumer,157.6658,1348.02,3,0.18571428571428572,24,11.7
SB-20185,Sarah Brown,Consumer,885.4623999999999,6410.996,6,0.1416666666666667,45,13.81
SB-20290,Sean Braxton,Corporate,-2082.7451,8057.891,7,0.24117647058823527,84,-25.85
SC-20020,Sam Craven,Consumer,-317.0508,3362.9636,5,0.21882352941176472,62,-9.43
SC-20050,Sample Company A,Home Office,1011.7443,4624.572,9,0.18666666666666668,61,21.88
SC-20095,Sanjit Chand,Consumer,5757.411899999999,14142.333999999999,9,0.06363636363636364,87,40.71
SC-20230,Scot Coram,Corporate,440.14099999999996,4371.9580000000005,4,0.10909090909090911,49,10.07
SC-20260,Scott Cohen,Corporate,671.0033999999999,3729.7929999999997,8,0.19722222222222222,63,17.99
SC-20305,Sean Christensen,Consumer,229.1617,3979.065,7,0.21666666666666667,64,5.76
SC-20380,Shahid Collister,Consumer,236.66149999999996,5992.536,9,0.19,80,3.95
SC-20440,Shaun Chance,Corporate,379.5611,1874.998,7,0.27999999999999997,44,20.24
SC-20575,Sonia Cooley,Consumer,100.2253,902.7280000000001,5,0.34285714285714286,30,11.1
SC-20680,Steve Carroll,Home Office,370.1578,1254.64,6,0.0,26,29.5
SC-20695,Steve Chapman,Corporate,611.8291,2576.408,10,0.15714285714285717,66,23.75
SC-20725,Steven Cartwright,Consumer,1276.6513,5226.21,11,0.15000000000000002,133,24.43
SC-20770,Stewart Carmichael,Corporate,-671.1874,4492.657,7,0.30476190476190473,75,-14.94
SC-20800,Stuart Calhoun,Consumer,51.8252,279.25600000000003,4,0.12000000000000002,11,18.56
SC-20845,Sung Chung,Consumer,31.1757,280.632,2,0.2,13,11.11
SD-20485,Shirley Daniels,Home Office,1985.1671999999999,6121.114,9,0.10476190476190476,82,32.43
SE-20110,Sanjit Engle,Consumer,2650.6769,12209.438000000002,11,0.1105263157894737,78,21.71
SF-20065,Sandra Flanagan,Consumer,228.1623,763.5459999999999,7,0.1,35,29.88
SF-20200,Sarah Foster,Consumer,286.9046,3422.7859999999996,9,0.12666666666666665,74,8.38
SF-20965,Sylvia Foulston,Corporate,539.9352,3336.535,9,0.2705882352941177,66,16.18
SG-20080,Sandra Glassco,Consumer,570.438,3406.5809999999997,3,0.06818181818181818,30,16.75
SG-20470,Sheri Gordon,Consumer,-119.0105,1884.798,8,0.15,62,-6.31
SG-20605,Speros Goranitis,Consumer,463.269,3124.832,6,0.09230769230769233,49,14.83
SG-20890,Susan Gilcrest,Corporate,-3.7073,47.946,3,0.4,17,-7.73
SH-19975,Sally Hughsby,Corporate,558.4739999999999,3406.8395,13,0.13620689655172413,113,16.39
SH-20395,Shahid Hopkins,Consumer,-144.5229,2180.718,10,0.23333333333333334,45,-6.63
SH-20635,Stefanie Holloman,Corporate,260.6258,2096.392,2,0.2,16,12.43
SJ-20125,Sanjit Jacobs,Home Office,144.1189,3949.656,12,0.23333333333333336,104,3.65
SJ-20215,Sarah Jordon,Consumer,-23.5137,1341.036,6,0.37,35,-1.75
SJ-20500,Shirley Jackson,Consumer,68.09629999999999,1318.776,5,0.14285714285714285,30,5.16
SK-19990,Sally Knutson,Consumer,168.7933,883.409,3,0.22000000000000003,19,19.11
SL-20155,Sara Luxemburg,Home Office,527.9715,3053.012,7,0.17777777777777778,30,17.29
SM-20005,Sally Matthias,Consumer,-26.5927,244.49399999999997,4,0.26666666666666666,26,-10.88
SM-20320,Sean Miller,Home Office,-1980.7393,25043.05,5,0.24666666666666667,50,-7.91
SM-20905,Susan MacKendrick,Consumer,-237.2885,1043.041,1,0.2833333333333333,20,-22.75
SM-20950,Suzanne McNair,Corporate,581.5741999999999,5563.392,12,0.1272727272727273,94,10.45
SN-20560,Skye Norling,Home Office,-716.8565000000001,1860.418,6,0.1733333333333333,67,-38.53
SN-20710,Steve Nguyen,Home Office,481.74989999999997,3127.9592,7,0.1168421052631579,89,15.4
SO-20335,Sean O'Donnell,Consumer,-81.0858,2602.5755,6,0.1366666666666667,52,-3.12
SP-20545,Sibella Parks,Corporate,-118.77570000000001,1306.086,6,0.26,43,-9.09
SP-20620,Stefania Perrino,Corporate,-270.42819999999995,5440.319,9,0.25,77,-4.97
SP-20650,Stephanie Phelps,Corporate,268.4782,1872.4360000000001,9,0.15333333333333332,71,14.34
SP-20860,Sung Pak,Corporate,566.7226,4282.94,10,0.20833333333333334,80,13.23
SP-20920,Susan Pistek,Consumer,14.692400000000003,3990.689,6,0.2714285714285714,57,0.37
SR-20425,Sharelle Roach,Home Office,-3333.9144,3233.481,5,0.36666666666666664,34,-103.11
SR-20740,Steven Roelle,Home Office,1990.4243999999999,4345.8859999999995,8,0.03333333333333333,50,45.8
SS-20140,Saphhira Shifley,Corporate,332.3487,1324.028,8,0.11428571428571428,86,25.1
SS-20410,Shahid Shariari,Consumer,-1010.9738,3056.8070000000002,6,0.25833333333333336,46,-33.07
SS-20515,Shirley Schmidt,Home Office,199.93449999999999,613.4,3,0.0,36,32.59
SS-20590,Sonia Sunley,Consumer,135.5401,418.49,6,0.0,17,32.39
SS-20875,Sung Shariari,Consumer,-75.586,964.636,5,0.24000000000000002,39,-7.84
ST-20530,Shui Tom,Consumer,84.4419,433.34000000000003,7,0.20000000000000004,33,19.49
SU-20665,Stephanie Ulpright,Home Office,763.4719,2595.364,7,0.13333333333333333,61,29.42
SV-20365,Seth Vernon,Consumer,1199.4242,11470.949999999999,10,0.15625,109,10.46
SV-20785,Stewart Visinsky,Consumer,485.0272,4105.305,9,0.184,91,11.81
SV-20815,Stuart Van,Corporate,199.6502,1271.0900000000001,4,0.19999999999999998,24,15.71
SV-20935,Susan Vittorini,Consumer,106.8912,1903.491,8,0.23076923076923078,66,5.62
SW-20245,Scot Wooten,Consumer,-19.60620000000001,1085.078,7,0.25999999999999995,33,-1.81
SW-20275,Scott Williamson,Consumer,332.8725,1966.65,6,0.028571428571428574,28,16.93
SW-20350,Sean Wendt,Home Office,95.8383,1019.044,3,0.21666666666666667,25,9.4
SW-20455,Shaun Weien,Consumer,793.6548,2921.544,7,0.1111111111111111,18,27.17
SW-20755,Steven Ward,Corporate,68.2416,758.6959999999999,2,0.1,27,8.99
SZ-20035,Sam Zeldin,Home Office,366.43030000000005,3625.329,11,0.22000000000000003,69,10.11
TA-21385,Tom Ashbrook,Home Office,4703.7883,14595.62,4,0.07999999999999999,36,32.23
TB-21055,Ted Butterfield,Consumer,390.2113,1467.881,5,0.05555555555555555,66,26.58
TB-21175,Thomas Boland,Corporate,829.1635,3589.296,4,0.09090909090909091,36,23.1
TB-21190,Thomas Brumley,Home Office,179.0038,816.1740000000001,4,0.025,23,21.93
TB-21250,Tim Brockman,Consumer,260.6155,1602.376,7,0.2473684210526316,74,16.26
TB-21280,Toby Braunhardt,Consumer,490.9567,2198.45,6,0.1,35,22.33
TB-21355,Todd Boyes,Corporate,268.967,834.328,5,0.06153846153846154,44,32.24
TB-21400,Tom Boeckenhauer,Consumer,2798.3689,9133.99,7,0.07058823529411766,55,30.64
TB-21520,Tracy Blumstein,Consumer,-1603.0451,4737.486,9,0.265,85,-33.84
TB-21595,Troy Blackwell,Consumer,-136.4091,1387.559,5,0.2714285714285714,29,-9.83
TB-21625,Trudy Brown,Consumer,379.882,2797.668,9,0.14,60,13.58
TC-20980,Tamara Chand,Corporate,8981.323900000001,19052.218,5,0.11666666666666665,42,47.14
TC-21145,Theresa Coyne,Corporate,265.5332,1038.26,1,0.0,17,25.57
TC-21295,Toby Carlisle,Consumer,606.3727,4266.812,8,0.13125,63,14.21
TC-21475,Tony Chapman,Home Office,119.104,1244.976,9,0.2636363636363636,45,9.57
TC-21535,Tracy Collins,Home Office,217.933,742.5580000000001,7,0.11000000000000001,28,29.35
TD-20995,Tamara Dahlen,Consumer,88.1897,1434.5480000000002,9,0.24375000000000002,67,6.15
TG-21310,Toby Gnade,Consumer,682.1704,3058.372,5,0.2111111111111111,30,22.31
TG-21640,Trudy Glocke,Consumer,365.7205,2074.661,4,0.13,50,17.63
TH-21100,Thea Hendricks,Consumer,-135.2125,2422.824,5,0.17142857142857146,29,-5.58
TH-21115,Thea Hudgings,Corporate,-252.5539,2942.772,4,0.23333333333333334,29,-8.58
TH-21235,Tiffany House,Corporate,92.729,1022.201,8,0.2076923076923077,40,9.07
TH-21550,Tracy Hopkins,Home Office,-571.9678,4234.0960000000005,7,0.06923076923076922,44,-13.51
TM-21010,Tamara Manning,Consumer,573.3013,2955.2259999999997,8,0.05263157894736842,67,19.4
TM-21490,Tony Molinari,Consumer,292.52099999999996,1094.6779999999999,3,0.05,12,26.72
TN-21040,Tanja Norvell,Home Office,-692.0452,3130.221,7,0.19999999999999998,48,-22.11
TP-21130,Theone Pippenger,Consumer,1129.1261,4454.0560000000005,9,0.08750000000000001,55,25.35
TP-21415,Tom Prescott,Consumer,-1087.3898,5329.0048,5,0.462,39,-20.41
TP-21565,Tracy Poddar,Corporate,139.22869999999995,1936.6399999999999,4,0.24,48,7.19
TR-21325,Toby Ritter,Consumer,220.36440000000002,675.9419999999999,5,0.028571428571428574,22,32.6
TS-21085,Thais Sissman,Consumer,-3.3156,4.833,2,0.7,4,-68.6
TS-21160,Theresa Swint,Corporate,260.87440000000004,2163.6240000000003,6,0.22352941176470587,60,12.06
TS-21205,Thomas Seio,Corporate,862.8877,5371.09,7,0.15789473684210525,67,16.07
TS-21340,Toby Swindell,Consumer,-184.97889999999998,974.7819999999999,5,0.2833333333333333,51,-18.98
TS-21370,Todd Sumrall,Corporate,2371.7144000000003,11891.751,6,0.11666666666666667,59,19.94
TS-21430,Tom Stivers,Corporate,48.70169999999999,2054.14,5,0.15714285714285717,31,2.37
TS-21505,Tony Sayre,Consumer,11.377899999999983,2243.274,6,0.19285714285714287,54,0.51
TS-21610,Troy Staebel,Consumer,-294.6981,2820.424,7,0.3727272727272727,44,-10.45
TS-21655,Trudy Schmidt,Consumer,220.91629999999998,3368.094,5,0.19285714285714287,52,6.56
TT-21070,Ted Trevino,Consumer,751.9567,4915.602,7,0.1142857142857143,66,15.3
TT-21220,Thomas Thornton,Consumer,278.7371,1427.0439999999999,8,0.21333333333333335,55,19.53
TT-21265,Tim Taslimi,Corporate,93.9162,439.5,3,0.0,8,21.37
TT-21460,Tonja Turnell,Home Office,1124.4999,5364.808,7,0.1285714285714286,48,20.96
TW-21025,Tamara Willingham,Home Office,737.3905,5278.826,7,0.10000000000000002,57,13.97
TZ-21580,Tracy Zic,Consumer,224.8887,1707.286,4,0.08888888888888889,30,13.17
VB-21745,Victoria Brennan,Corporate,371.2398,2005.596,6,0.16999999999999998,37,18.51
VD-21670,Valerie Dominguez,Consumer,1617.7874000000002,6442.254,6,0.07500000000000001,71,25.11
VF-21715,Vicky Freymann,Home Office,-96.27799999999999,847.944,5,0.06363636363636363,35,-11.35
VG-21790,Vivek Gonzalez,Consumer,143.6268,846.01,6,0.07500000000000001,32,16.98
VG-21805,Vivek Grady,Corporate,-52.333,427.372,5,0.10000000000000002,16,-12.25
VM-21685,Valerie Mitchum,Home Office,513.5269,2454.866,7,0.10000000000000002,37,20.92
VM-21835,Vivian Mathis,Consumer,116.6373,380.69,5,0.11249999999999999,25,30.64
VP-21730,Victor Preis,Home Office,205.3888,993.9019999999999,3,0.04,18,20.66
VP-21760,Victoria Pisteka,Corporate,-1018.7768,3360.526,7,0.17142857142857143,65,-30.32
VS-21820,Vivek Sundaresam,Consumer,-262.8093,1055.981,4,0.475,38,-24.89
VT-21700,Valerie Takahito,Home Office,-224.08889999999997,1736.596,2,0.3333333333333333,42,-12.9
VW-21775,Victoria Wilson,Corporate,-874.6645,6134.0380000000005,10,0.1611111111111111,77,-14.26
WB-21850,William Brown,Consumer,714.3311,6160.102,11,0.2054054054054054,146,11.6
XP-21865,Xylona Preis,Consumer,621.23,2374.658,11,0.04642857142857143,100,26.16
YC-21895,Yoseph Carroll,Corporate,1305.629,5454.35,5,0.07500000000000001,31,23.94
YS-21880,Yana Sorensen,Corporate,1778.2923,6720.4439999999995,8,0.05000000000000001,58,26.46
ZC-21910,Zuschuss Carroll,Consumer,-1032.1490000000001,8025.707,13,0.25483870967741934,105,-12.86
ZD-21925,Zuschuss Donatelli,Consumer,249.1307,1493.944,5,0.1111111111111111,32,16.68
